# Pd,Pt,Ru,fd(U)
0.6500,0.3000,0.0500,0.9459,0.9122,0.9223,0.9122,0.9122,0.9122,0.9122,0.9122,0.9223,0.9122,0.9122,0.9054,0.9155,0.9155,0.9054,0.8682,0.8682,0.8345,0.8581,0.8277,0.8378,0.8311,0.8142,0.7973,0.7872,0.8142,0.8142,0.7872,0.7973,0.7872,0.8108,0.8074,0.7736,0.7838,0.7939,0.7736,0.7838,0.7838,0.8007,0.7838,0.7838,0.7939,0.7838,0.7838,0.7973,0.8007,0.7736,0.7838,0.7736,0.7838,0.7736,0.7838,0.7770,0.7838,0.7973,0.7872,0.7804,0.7770,0.7703,0.7601,0.6959,0.6892,0.5203,0.5203,0.4932,0.4155,0.4595,0.3716,0.3311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6500,0.2500,0.1000,0.8919,0.8919,0.8851,0.8851,0.8885,0.8851,0.8750,0.8682,0.8818,0.8784,0.8649,0.8412,0.8412,0.8108,0.8311,0.7838,0.7804,0.7736,0.7804,0.7770,0.7703,0.7669,0.7770,0.7534,0.7297,0.7264,0.7264,0.7297,0.7331,0.7500,0.7331,0.7196,0.7432,0.7500,0.7466,0.7331,0.7432,0.7297,0.7466,0.7095,0.7095,0.7095,0.7162,0.7162,0.7061,0.7061,0.7061,0.7162,0.7162,0.6959,0.6993,0.7128,0.7128,0.7027,0.7128,0.7095,0.6959,0.7230,0.6655,0.6554,0.5338,0.6081,0.4899,0.4426,0.4189,0.3480,0.2770,0.2365,0.2736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6500,0.2000,0.1500,0.8514,0.8209,0.8176,0.8176,0.8176,0.8243,0.7669,0.7635,0.7635,0.7601,0.7635,0.7466,0.7500,0.7432,0.7264,0.7331,0.7297,0.7128,0.7331,0.7230,0.6791,0.6926,0.6689,0.6318,0.6453,0.6554,0.6622,0.6351,0.6453,0.6318,0.6318,0.6250,0.6081,0.6014,0.6014,0.5980,0.6014,0.6115,0.6250,0.5405,0.6250,0.5946,0.6149,0.5946,0.5777,0.6182,0.5980,0.5608,0.5878,0.6149,0.5980,0.5845,0.5811,0.6182,0.6318,0.6081,0.6182,0.5878,0.5473,0.5034,0.4392,0.4831,0.3311,0.3649,0.3007,0.2669,0.0000,0.1284,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6500,0.1500,0.2000,0.8041,0.7973,0.7939,0.7973,0.7736,0.7905,0.7669,0.7399,0.7568,0.7500,0.7601,0.7601,0.7432,0.7196,0.7162,0.7230,0.7162,0.6824,0.7061,0.6791,0.6689,0.6689,0.6486,0.6318,0.6216,0.6216,0.6351,0.6351,0.6318,0.5709,0.5743,0.5541,0.5574,0.5439,0.5608,0.5270,0.5946,0.5473,0.5811,0.5270,0.5405,0.5135,0.5135,0.5304,0.4966,0.5236,0.5405,0.5203,0.5068,0.4899,0.4932,0.5068,0.5270,0.5203,0.5338,0.4899,0.5304,0.4966,0.4291,0.3919,0.3682,0.3682,0.3041,0.2973,0.2432,0.1791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6500,0.1000,0.2500,0.7365,0.7669,0.7432,0.7703,0.7635,0.7669,0.7128,0.7568,0.7128,0.6858,0.6926,0.6757,0.6993,0.6385,0.6419,0.6318,0.6182,0.6047,0.5980,0.5608,0.5574,0.5608,0.5372,0.5642,0.5169,0.5777,0.5912,0.5811,0.5676,0.5101,0.5541,0.4831,0.4561,0.4493,0.5034,0.4764,0.4054,0.4426,0.4899,0.4696,0.4324,0.4561,0.4797,0.4324,0.4088,0.4291,0.4561,0.4257,0.4189,0.4020,0.4527,0.4358,0.4291,0.4358,0.4426,0.4054,0.4730,0.4358,0.3277,0.3243,0.3007,0.3176,0.2736,0.2905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6500,0.0500,0.3000,0.7500,0.7095,0.7128,0.6824,0.6689,0.7027,0.7095,0.6959,0.6149,0.6149,0.6149,0.6284,0.6149,0.5878,0.5642,0.5709,0.5439,0.5709,0.5743,0.4797,0.5101,0.5068,0.5101,0.5169,0.5372,0.5203,0.4831,0.4628,0.4831,0.3682,0.4189,0.4561,0.4324,0.4020,0.4189,0.4189,0.4020,0.3953,0.3716,0.3480,0.4020,0.3818,0.3547,0.3851,0.3682,0.3514,0.3953,0.3851,0.3818,0.3818,0.3581,0.3345,0.3176,0.3615,0.3682,0.3514,0.3750,0.3615,0.2601,0.2838,0.2365,0.3041,0.2601,0.2939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6500,0.0000,0.3500,0.7534,0.6959,0.7196,0.7196,0.6993,0.7162,0.7331,0.7027,0.5676,0.5811,0.5676,0.5845,0.5743,0.5507,0.5405,0.5405,0.5405,0.5541,0.5946,0.4628,0.4797,0.4223,0.4966,0.4730,0.5034,0.4797,0.4662,0.5034,0.4392,0.4527,0.4628,0.4392,0.3818,0.4155,0.4358,0.3547,0.4426,0.3919,0.4189,0.3784,0.4155,0.4223,0.4020,0.3412,0.3750,0.3277,0.3345,0.3581,0.3919,0.3480,0.3851,0.3345,0.3615,0.3243,0.3615,0.3581,0.3480,0.3581,0.2500,0.2297,0.2601,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6000,0.4000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9932,0.9932,0.9764,0.9764,0.7905,0.7905,0.7905,0.6385,0.6385,0.5709,0.5709,0.5338,0.4764,0.4358,0.3919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6000,0.3500,0.0500,0.9459,0.9358,0.9459,0.9358,0.9358,0.9358,0.9358,0.9358,0.9459,0.9358,0.9358,0.9054,0.9155,0.9155,0.9054,0.8682,0.8682,0.8649,0.8615,0.8581,0.8412,0.8480,0.8209,0.8041,0.8041,0.7939,0.8209,0.8142,0.7939,0.8041,0.8176,0.8142,0.7736,0.7838,0.7939,0.7736,0.7838,0.7838,0.8007,0.7838,0.7838,0.7939,0.7838,0.7838,0.7973,0.8007,0.7736,0.7838,0.7736,0.7838,0.7736,0.7838,0.7770,0.7838,0.7973,0.7872,0.7804,0.7770,0.8041,0.7939,0.7432,0.7500,0.6216,0.6351,0.6351,0.4865,0.4966,0.4358,0.4595,0.2770,0.2534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6000,0.3000,0.1000,0.8919,0.8919,0.8885,0.8919,0.8953,0.8885,0.8851,0.8953,0.9020,0.8986,0.8885,0.8345,0.8378,0.8311,0.8277,0.7905,0.7939,0.8007,0.7872,0.8007,0.7736,0.7635,0.7635,0.7466,0.7432,0.7264,0.7432,0.7297,0.7297,0.7365,0.7297,0.7399,0.7128,0.7399,0.7297,0.7230,0.7230,0.7264,0.7297,0.7061,0.7095,0.7128,0.7095,0.7095,0.7162,0.7162,0.7061,0.7061,0.7061,0.7162,0.7196,0.6926,0.6993,0.7128,0.7128,0.7027,0.7162,0.7095,0.6689,0.6791,0.6588,0.6284,0.5304,0.5203,0.5709,0.5236,0.4223,0.3818,0.3277,0.2703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6000,0.2500,0.1500,0.8514,0.8480,0.8480,0.8412,0.8345,0.8345,0.8176,0.8243,0.8142,0.8243,0.8243,0.7939,0.7905,0.7838,0.7736,0.7770,0.7770,0.7534,0.7601,0.7331,0.7230,0.7027,0.6486,0.6318,0.6959,0.6791,0.6385,0.6419,0.6520,0.6486,0.6149,0.6149,0.5777,0.6115,0.6115,0.6047,0.5878,0.6014,0.5946,0.5777,0.5878,0.5980,0.5811,0.6351,0.5912,0.6047,0.6014,0.5845,0.6081,0.6047,0.6250,0.5946,0.6081,0.6318,0.5811,0.6014,0.5845,0.6014,0.5304,0.5608,0.5338,0.5541,0.4392,0.4392,0.3480,0.3851,0.2770,0.3007,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6000,0.2000,0.2000,0.8041,0.8209,0.8176,0.8209,0.8041,0.8142,0.7669,0.7669,0.7973,0.7939,0.7703,0.7905,0.7736,0.7804,0.7804,0.7703,0.7838,0.7399,0.7365,0.7297,0.6892,0.7061,0.6959,0.6791,0.6824,0.6419,0.6588,0.6250,0.6419,0.5946,0.6351,0.5777,0.5845,0.5709,0.6047,0.5811,0.5473,0.5845,0.5676,0.5270,0.4899,0.5743,0.5338,0.5270,0.5372,0.5068,0.5236,0.4831,0.5236,0.5000,0.5203,0.5270,0.5203,0.5236,0.5338,0.4865,0.5203,0.5372,0.4426,0.4628,0.4189,0.4223,0.3716,0.3209,0.3074,0.2399,0.2365,0.1791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6000,0.1500,0.2500,0.7196,0.7264,0.7297,0.7432,0.7230,0.7230,0.7432,0.7365,0.7500,0.7264,0.7534,0.7534,0.7500,0.6926,0.6858,0.6791,0.7061,0.6791,0.6723,0.6486,0.6486,0.6588,0.6385,0.6149,0.6115,0.6149,0.6115,0.5912,0.6115,0.5068,0.5270,0.5270,0.4696,0.5304,0.4932,0.4932,0.4324,0.4392,0.4595,0.4595,0.4966,0.4459,0.4730,0.4426,0.4426,0.4561,0.4696,0.4561,0.4291,0.4223,0.4020,0.4054,0.4054,0.4155,0.4324,0.4189,0.4257,0.3953,0.3885,0.3750,0.3547,0.3547,0.2838,0.2838,0.1993,0.2061,0.0000,0.1486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6000,0.1000,0.3000,0.7534,0.7365,0.7162,0.7128,0.7061,0.7095,0.6824,0.7162,0.6959,0.7264,0.7027,0.7027,0.7061,0.6554,0.6622,0.6588,0.6588,0.6318,0.6014,0.5743,0.5642,0.5777,0.5676,0.5574,0.5338,0.5507,0.5473,0.4899,0.4865,0.4358,0.4426,0.4628,0.4291,0.4324,0.4122,0.4223,0.3851,0.3818,0.3784,0.3716,0.3986,0.3277,0.3885,0.3547,0.3716,0.3919,0.3581,0.3412,0.3547,0.3615,0.3818,0.3615,0.3919,0.3716,0.3649,0.3581,0.3716,0.3953,0.3142,0.3209,0.3007,0.3176,0.2905,0.2601,0.2264,0.1791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6000,0.0500,0.3500,0.7534,0.6959,0.7196,0.7128,0.7061,0.7095,0.7331,0.7027,0.7027,0.6926,0.6993,0.6824,0.7095,0.6284,0.6014,0.5946,0.6284,0.6216,0.5912,0.5541,0.5473,0.5473,0.5507,0.5574,0.5203,0.5169,0.4932,0.5203,0.4730,0.4932,0.4628,0.4764,0.4223,0.4730,0.4324,0.3986,0.4155,0.4257,0.4054,0.3851,0.3851,0.3986,0.4527,0.3581,0.3581,0.4155,0.3480,0.3750,0.3649,0.3209,0.3547,0.3649,0.3277,0.3480,0.3277,0.3412,0.3581,0.3750,0.2770,0.2669,0.2905,0.2399,0.2365,0.1959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.6000,0.0000,0.4000,0.6858,0.6520,0.6520,0.6723,0.6486,0.6149,0.6588,0.6419,0.5912,0.6047,0.6115,0.5811,0.5912,0.5101,0.5878,0.5541,0.5439,0.5777,0.5912,0.4662,0.4764,0.4324,0.4764,0.4662,0.4696,0.4662,0.5169,0.4628,0.4662,0.4628,0.5000,0.4358,0.4291,0.3986,0.4088,0.4122,0.4122,0.3818,0.4595,0.4189,0.3784,0.4189,0.3919,0.3074,0.3209,0.3345,0.2500,0.3514,0.3074,0.2973,0.2838,0.2872,0.3108,0.3041,0.3480,0.2973,0.2736,0.2770,0.2534,0.2669,0.2264,0.1520,0.1655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5500,0.4500,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9797,0.9797,0.8682,0.8682,0.8682,0.6689,0.6689,0.6250,0.6250,0.6284,0.5912,0.5811,0.5304,0.5574,0.3142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5500,0.4000,0.0500,0.9459,0.9358,0.9459,0.9358,0.9358,0.9358,0.9358,0.9358,0.9459,0.9358,0.9358,0.9054,0.9155,0.9155,0.9054,0.8750,0.8750,0.8716,0.8682,0.8784,0.8378,0.8480,0.8176,0.8041,0.8041,0.7939,0.8209,0.8142,0.7939,0.8041,0.8176,0.8142,0.7736,0.7838,0.7939,0.7736,0.7838,0.7838,0.8007,0.7838,0.7838,0.7939,0.7838,0.7838,0.7973,0.8007,0.7736,0.7838,0.7736,0.7838,0.7736,0.7838,0.7770,0.7838,0.7973,0.7872,0.7804,0.7770,0.7905,0.7973,0.7331,0.7432,0.7061,0.6824,0.6858,0.6014,0.6182,0.5236,0.5304,0.4966,0.4730,0.4122,0.4561,0.4088,0.0743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5500,0.3500,0.1000,0.9054,0.8986,0.8885,0.9020,0.8953,0.8919,0.8953,0.8986,0.9020,0.8953,0.8919,0.8581,0.8682,0.8649,0.8581,0.8074,0.7973,0.7905,0.7939,0.7872,0.7568,0.7703,0.7500,0.7534,0.7365,0.7331,0.7432,0.7297,0.7297,0.7331,0.7331,0.7264,0.7331,0.7095,0.7365,0.7331,0.7230,0.7264,0.7297,0.7061,0.7095,0.7128,0.7095,0.7095,0.7162,0.7162,0.7061,0.7061,0.7061,0.7162,0.7162,0.6926,0.6959,0.7128,0.7128,0.7027,0.7162,0.7095,0.6689,0.7027,0.6250,0.6351,0.5777,0.5743,0.5811,0.5507,0.5507,0.4797,0.4527,0.3919,0.3514,0.2973,0.3176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5500,0.3000,0.1500,0.8581,0.8547,0.8446,0.8446,0.8446,0.8378,0.8209,0.8074,0.8243,0.8209,0.8142,0.8176,0.8108,0.8041,0.8074,0.7804,0.7770,0.7466,0.7365,0.7432,0.7128,0.7230,0.6791,0.6351,0.6486,0.6149,0.6622,0.6419,0.6351,0.6216,0.6149,0.6047,0.6115,0.5845,0.5405,0.6047,0.6081,0.6250,0.6149,0.5946,0.5946,0.6115,0.6115,0.6014,0.5777,0.5946,0.5845,0.5946,0.6014,0.6081,0.5980,0.6149,0.6014,0.5811,0.6014,0.5845,0.5878,0.6014,0.5473,0.5709,0.5270,0.5574,0.4932,0.5270,0.4493,0.3919,0.3311,0.3750,0.3480,0.2331,0.1993,0.0811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5500,0.2500,0.2000,0.8108,0.8074,0.8176,0.8277,0.8378,0.8480,0.7568,0.7905,0.7872,0.7736,0.7804,0.7669,0.7736,0.7669,0.7669,0.7770,0.7770,0.7264,0.7297,0.7264,0.7128,0.7162,0.6554,0.6655,0.6419,0.6385,0.6318,0.6351,0.6622,0.6250,0.6318,0.5709,0.6081,0.6216,0.5507,0.5507,0.5541,0.5709,0.5743,0.5473,0.5068,0.5000,0.5135,0.5439,0.4932,0.4899,0.4932,0.5372,0.5169,0.5372,0.5270,0.5304,0.5304,0.5135,0.5068,0.5405,0.4932,0.4865,0.4831,0.4932,0.4122,0.4493,0.3885,0.3986,0.3581,0.3243,0.2770,0.2466,0.3007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5500,0.2000,0.2500,0.7601,0.7466,0.7601,0.7703,0.7669,0.7703,0.7162,0.7061,0.7095,0.7365,0.7297,0.7297,0.7264,0.6824,0.6824,0.6723,0.6757,0.6723,0.6689,0.6554,0.6622,0.6791,0.6520,0.6250,0.6115,0.6182,0.6250,0.5709,0.6081,0.5473,0.5236,0.5000,0.5203,0.5101,0.4358,0.5270,0.4324,0.4426,0.4459,0.4358,0.4392,0.4324,0.4155,0.4595,0.4257,0.4088,0.4696,0.4054,0.4662,0.3953,0.4426,0.4324,0.4054,0.4155,0.4527,0.4358,0.3716,0.3986,0.3885,0.3851,0.3446,0.3784,0.3176,0.3074,0.2872,0.2736,0.2128,0.1892,0.0912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5500,0.1500,0.3000,0.7703,0.7297,0.7534,0.7669,0.7635,0.7568,0.6757,0.6892,0.7230,0.7061,0.6959,0.7027,0.7162,0.6588,0.6419,0.6588,0.6486,0.6385,0.6182,0.5845,0.5912,0.6081,0.5811,0.5608,0.5541,0.5541,0.5541,0.4966,0.5135,0.4291,0.4257,0.4257,0.4459,0.4899,0.4459,0.4291,0.4561,0.4088,0.4392,0.3682,0.4054,0.3818,0.3480,0.3480,0.3547,0.3885,0.4054,0.3581,0.3412,0.3243,0.3412,0.3311,0.3615,0.3514,0.3412,0.3784,0.3885,0.3311,0.3446,0.3277,0.2838,0.3176,0.3176,0.3007,0.2838,0.2264,0.1554,0.1419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5500,0.1000,0.3500,0.7297,0.7331,0.7061,0.7500,0.6791,0.7230,0.7297,0.6689,0.7061,0.6791,0.7196,0.6959,0.7095,0.6351,0.6520,0.6250,0.6453,0.6014,0.6081,0.5709,0.5845,0.5743,0.5541,0.5642,0.4797,0.5338,0.4797,0.4831,0.4493,0.4662,0.4392,0.4932,0.4865,0.4122,0.4831,0.4291,0.4155,0.4595,0.4257,0.4561,0.4291,0.3784,0.4595,0.4088,0.3818,0.4054,0.4088,0.3953,0.3345,0.3514,0.3378,0.3345,0.3818,0.3176,0.3480,0.3480,0.3514,0.3716,0.3277,0.2669,0.2838,0.2703,0.2703,0.2466,0.2196,0.1993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5500,0.0500,0.4000,0.6959,0.6554,0.6486,0.6622,0.6892,0.6757,0.6520,0.6453,0.6554,0.6250,0.6351,0.5980,0.6250,0.5676,0.6149,0.6014,0.5608,0.6284,0.5980,0.5135,0.5101,0.5203,0.5068,0.4831,0.4865,0.4561,0.4730,0.4155,0.4628,0.5135,0.4865,0.4088,0.4291,0.4324,0.4122,0.3885,0.4088,0.4054,0.4054,0.4054,0.3986,0.4324,0.3986,0.3142,0.3378,0.3209,0.3412,0.3108,0.3074,0.3074,0.3108,0.3243,0.3378,0.3412,0.3041,0.2736,0.3243,0.3074,0.2804,0.2804,0.2635,0.2804,0.2196,0.1926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5500,0.0000,0.4500,0.6892,0.6284,0.6419,0.6554,0.6149,0.6182,0.5878,0.6014,0.5845,0.5304,0.5507,0.5574,0.5236,0.5439,0.5541,0.5811,0.5642,0.5405,0.5101,0.3953,0.4426,0.3986,0.4662,0.4054,0.4088,0.4358,0.4054,0.4628,0.4122,0.4628,0.4155,0.3885,0.3716,0.3345,0.2872,0.3446,0.3243,0.3682,0.3209,0.3547,0.3041,0.3784,0.3277,0.2872,0.2872,0.3074,0.2838,0.3209,0.2905,0.2500,0.2736,0.2872,0.2872,0.2736,0.2770,0.2736,0.2838,0.2770,0.2432,0.2061,0.2703,0.0000,0.1655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5000,0.5000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9932,0.9932,0.9696,0.9696,0.9696,0.7838,0.7838,0.7500,0.7500,0.7432,0.7432,0.7365,0.6250,0.5608,0.5270,0.4831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5000,0.4500,0.0500,0.9459,0.9358,0.9459,0.9358,0.9358,0.9358,0.9358,0.9358,0.9459,0.9358,0.9358,0.9054,0.9155,0.9155,0.9054,0.8818,0.8818,0.8784,0.8750,0.8851,0.8378,0.8480,0.8176,0.8041,0.8041,0.7939,0.8209,0.8142,0.7939,0.8041,0.8176,0.8142,0.7872,0.7973,0.7973,0.7973,0.7973,0.8007,0.7838,0.7770,0.7838,0.7838,0.7736,0.7770,0.7838,0.7973,0.8007,0.7736,0.7838,0.7736,0.7838,0.7736,0.7838,0.7770,0.7838,0.8007,0.7872,0.7804,0.7770,0.7973,0.7601,0.7601,0.7162,0.7162,0.7128,0.6723,0.6453,0.6047,0.6115,0.5946,0.5946,0.5811,0.4966,0.4696,0.4223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.5000,0.4000,0.1000,0.9054,0.8953,0.9054,0.8953,0.9020,0.8953,0.8885,0.8851,0.8953,0.9020,0.8986,0.8953,0.8885,0.8885,0.8818,0.8074,0.7973,0.7905,0.7939,0.7872,0.7568,0.7703,0.7500,0.7534,0.7500,0.7601,0.7297,0.7534,0.7432,0.7331,0.7264,0.7399,0.7095,0.7264,0.7399,0.7297,0.7230,0.7230,0.7264,0.7095,0.7162,0.7128,0.7095,0.7027,0.7162,0.7027,0.7331,0.7095,0.7095,0.7162,0.7230,0.7027,0.6959,0.7128,0.7230,0.7061,0.7128,0.7162,0.6959,0.6892,0.7061,0.6824,0.6588,0.6385,0.6453,0.5709,0.5507,0.5405,0.5473,0.4020,0.3581,0.4020,0.4189,0.3378,0.3412,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
